ticket_id,customer_id,region,created_at,category,priority,status,description
TKT-4252,USR-28868,Southeast,2026-08-15 21:45:00,Shipping,High,Closed,Customer inquiry regarding shipping issue.
TKT-4253,USR-60317,Southeast,2026-08-15 14:05:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4254,USR-49703,Southeast,2026-08-15 08:25:00,Product Question,Low,Closed,Customer inquiry regarding product question issue.
TKT-4255,USR-35383,Southeast,2026-08-15 14:26:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4256,USR-84473,Southeast,2026-08-15 13:51:00,Product Question,Medium,Solved,Customer inquiry regarding product question issue.
TKT-4257,USR-31416,Southeast,2026-08-15 14:00:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4258,USR-38717,Southeast,2026-08-15 01:16:00,Bug Report,Medium,Closed,Customer inquiry regarding bug report issue.
TKT-4259,USR-24973,Southeast,2026-08-15 14:59:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4260,USR-58774,Southeast,2026-08-15 02:42:00,Shipping,Medium,Solved,Customer inquiry regarding shipping issue.
TKT-4261,USR-79036,Southeast,2026-08-15 15:40:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4262,USR-78163,Southeast,2026-08-15 04:42:00,Bug Report,High,Solved,Customer inquiry regarding bug report issue.
TKT-4263,USR-66868,Southeast,2026-08-15 14:14:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4264,USR-75388,Southeast,2026-08-15 15:17:00,Billing,High,Open,Customer inquiry regarding billing issue.
TKT-4265,USR-43769,Southeast,2026-08-15 14:37:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4266,USR-38698,Southeast,2026-08-15 03:52:00,Product Question,High,Closed,Customer inquiry regarding product question issue.
TKT-4267,USR-81068,Southeast,2026-08-15 14:59:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4268,USR-64957,Southeast,2026-08-15 16:23:00,Shipping,High,Open,Customer inquiry regarding shipping issue.
TKT-4269,USR-31292,Southeast,2026-08-15 15:05:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4270,USR-17458,Southeast,2026-08-15 19:30:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-4271,USR-72019,Southeast,2026-08-15 15:09:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4272,USR-40891,Southeast,2026-08-15 00:21:00,Billing,Low,Open,Customer inquiry regarding billing issue.
TKT-4273,USR-87125,Southeast,2026-08-15 15:59:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4274,USR-41881,Southeast,2026-08-15 06:25:00,Shipping,Low,Closed,Customer inquiry regarding shipping issue.
TKT-4275,USR-88378,Southeast,2026-08-15 14:21:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4276,USR-20760,Southeast,2026-08-15 10:37:00,Shipping,Low,Closed,Customer inquiry regarding shipping issue.
TKT-4277,USR-66169,Southeast,2026-08-15 14:09:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4278,USR-16731,Southeast,2026-08-15 15:57:00,Login Issue,High,Closed,Customer inquiry regarding login issue issue.
TKT-4279,USR-48197,Southeast,2026-08-15 14:02:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4280,USR-97301,Southeast,2026-08-15 11:43:00,Bug Report,High,Closed,Customer inquiry regarding bug report issue.
TKT-4281,USR-53272,Southeast,2026-08-15 14:10:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4282,USR-90525,Southeast,2026-08-15 03:02:00,Refund Request,Low,Closed,Customer inquiry regarding refund request issue.
TKT-4283,USR-61231,Southeast,2026-08-15 14:50:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4284,USR-90666,Southeast,2026-08-15 15:06:00,Billing,High,Open,Customer inquiry regarding billing issue.
TKT-4285,USR-70599,Southeast,2026-08-15 15:08:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4286,USR-22598,Southeast,2026-08-15 19:54:00,Billing,Low,Open,Customer inquiry regarding billing issue.
TKT-4287,USR-14198,Southeast,2026-08-15 14:44:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4288,USR-71952,Southeast,2026-08-15 12:54:00,Billing,High,Open,Customer inquiry regarding billing issue.
TKT-4289,USR-64784,Southeast,2026-08-15 15:18:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4290,USR-37596,Southeast,2026-08-15 07:50:00,Billing,High,Open,Customer inquiry regarding billing issue.
TKT-4291,USR-14823,Southeast,2026-08-15 14:45:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4292,USR-24113,Southeast,2026-08-15 02:03:00,Refund Request,Low,Closed,Customer inquiry regarding refund request issue.
TKT-4293,USR-47024,Southeast,2026-08-15 14:46:00,Billing,High,Open,Error: payment gateway timeout at checkout. Transaction failed.
TKT-4294,USR-73123,Southeast,2026-08-15 10:44:00,Billing,High,Open,Customer inquiry regarding billing issue.
TKT-4295,USR-49655,Northeast,2026-08-15 20:42:00,Bug Report,High,Solved,Customer inquiry regarding bug report issue.
TKT-4296,USR-57737,Northeast,2026-08-15 22:13:00,Shipping,High,Closed,Customer inquiry regarding shipping issue.
TKT-4297,USR-16411,Northeast,2026-08-15 05:25:00,Product Question,Medium,Closed,Customer inquiry regarding product question issue.
TKT-4298,USR-75223,Northeast,2026-08-15 01:53:00,Billing,Medium,Closed,Customer inquiry regarding billing issue.
TKT-4299,USR-68931,Northeast,2026-08-15 14:42:00,Shipping,High,Closed,Customer inquiry regarding shipping issue.
TKT-4300,USR-96298,Northeast,2026-08-15 04:52:00,Billing,High,Open,Customer inquiry regarding billing issue.
TKT-4301,USR-10975,Northeast,2026-08-15 10:58:00,Refund Request,High,Closed,Customer inquiry regarding refund request issue.
TKT-4302,USR-53850,Northeast,2026-08-15 05:16:00,Shipping,Low,Open,Customer inquiry regarding shipping issue.
TKT-4303,USR-89157,Northeast,2026-08-15 04:02:00,Product Question,Low,Solved,Customer inquiry regarding product question issue.
TKT-4304,USR-64771,Northeast,2026-08-15 15:17:00,Product Question,High,Closed,Customer inquiry regarding product question issue.
TKT-4305,USR-54952,Midwest,2026-08-15 01:49:00,Login Issue,High,Closed,Customer inquiry regarding login issue issue.
TKT-4306,USR-73281,Midwest,2026-08-15 19:23:00,Billing,Low,Closed,Customer inquiry regarding billing issue.
TKT-4307,USR-99175,Midwest,2026-08-15 16:12:00,Product Question,Low,Closed,Customer inquiry regarding product question issue.
TKT-4308,USR-45841,Midwest,2026-08-15 21:54:00,Bug Report,High,Solved,Customer inquiry regarding bug report issue.
TKT-4309,USR-90245,Midwest,2026-08-15 16:25:00,Refund Request,High,Solved,Customer inquiry regarding refund request issue.
TKT-4310,USR-87460,Midwest,2026-08-15 06:27:00,Bug Report,Low,Open,Customer inquiry regarding bug report issue.
TKT-4311,USR-47288,Midwest,2026-08-15 17:18:00,Refund Request,Medium,Closed,Customer inquiry regarding refund request issue.
TKT-4312,USR-72195,Midwest,2026-08-15 10:01:00,Shipping,High,Closed,Customer inquiry regarding shipping issue.
TKT-4313,USR-51311,West,2026-08-15 14:58:00,Refund Request,High,Closed,Customer inquiry regarding refund request issue.
TKT-4314,USR-95466,West,2026-08-15 18:14:00,Shipping,Medium,Closed,Customer inquiry regarding shipping issue.
TKT-4315,USR-43310,West,2026-08-15 01:52:00,Product Question,High,Solved,Customer inquiry regarding product question issue.
TKT-4316,USR-15314,West,2026-08-15 12:16:00,Login Issue,High,Closed,Customer inquiry regarding login issue issue.
TKT-4317,USR-10294,West,2026-08-15 07:52:00,Shipping,Low,Open,Customer inquiry regarding shipping issue.
TKT-4318,USR-81636,West,2026-08-15 13:03:00,Login Issue,Medium,Solved,Customer inquiry regarding login issue issue.
TKT-4319,USR-88675,West,2026-08-15 13:01:00,Refund Request,High,Closed,Customer inquiry regarding refund request issue.
TKT-4320,USR-80004,West,2026-08-15 21:03:00,Shipping,High,Closed,Customer inquiry regarding shipping issue.
TKT-4321,USR-60990,West,2026-08-15 21:35:00,Billing,Low,Closed,Customer inquiry regarding billing issue.
TKT-4322,USR-95996,West,2026-08-15 17:46:00,Billing,Low,Solved,Customer inquiry regarding billing issue.
TKT-4323,USR-53093,West,2026-08-15 06:00:00,Bug Report,Medium,Closed,Customer inquiry regarding bug report issue.
TKT-4324,USR-32154,Southeast,2026-08-16 00:06:00,Product Question,High,Closed,Customer inquiry regarding product question issue.
TKT-4325,USR-31215,Southeast,2026-08-16 21:18:00,Bug Report,Medium,Open,Customer inquiry regarding bug report issue.
TKT-4326,USR-22793,Southeast,2026-08-16 13:13:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-4327,USR-93757,Southeast,2026-08-16 09:19:00,Refund Request,High,Solved,Customer inquiry regarding refund request issue.
TKT-4328,USR-41398,Southeast,2026-08-16 02:04:00,Product Question,Low,Closed,Customer inquiry regarding product question issue.
TKT-4329,USR-69151,Southeast,2026-08-16 02:49:00,Billing,Low,Closed,Customer inquiry regarding billing issue.
TKT-4330,USR-76948,Southeast,2026-08-16 10:07:00,Refund Request,High,Open,Customer inquiry regarding refund request issue.
TKT-4331,USR-20914,Southeast,2026-08-16 03:30:00,Bug Report,High,Closed,Customer inquiry regarding bug report issue.
TKT-4332,USR-60840,Southeast,2026-08-16 11:50:00,Login Issue,Medium,Closed,Customer inquiry regarding login issue issue.
TKT-4333,USR-91309,Southeast,2026-08-16 06:34:00,Billing,High,Closed,Customer inquiry regarding billing issue.
TKT-4334,USR-31016,Northeast,2026-08-16 02:04:00,Product Question,Low,Closed,Customer inquiry regarding product question issue.
TKT-4335,USR-72742,Northeast,2026-08-16 16:52:00,Bug Report,High,Closed,Customer inquiry regarding bug report issue.
TKT-4336,USR-66675,Northeast,2026-08-16 20:22:00,Login Issue,Medium,Open,Customer inquiry regarding login issue issue.
TKT-4337,USR-31957,Northeast,2026-08-16 03:51:00,Refund Request,Medium,Closed,Customer inquiry regarding refund request issue.
TKT-4338,USR-18768,Northeast,2026-08-16 06:39:00,Bug Report,Medium,Solved,Customer inquiry regarding bug report issue.
TKT-4339,USR-70011,Northeast,2026-08-16 23:14:00,Bug Report,Medium,Solved,Customer inquiry regarding bug report issue.
TKT-4340,USR-34652,Midwest,2026-08-16 06:57:00,Login Issue,Low,Open,Customer inquiry regarding login issue issue.
TKT-4341,USR-95028,Midwest,2026-08-16 00:36:00,Billing,Low,Closed,Customer inquiry regarding billing issue.
TKT-4342,USR-70749,Midwest,2026-08-16 10:26:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-4343,USR-83585,Midwest,2026-08-16 02:08:00,Login Issue,High,Solved,Customer inquiry regarding login issue issue.
TKT-4344,USR-82559,West,2026-08-16 03:37:00,Product Question,Medium,Open,Customer inquiry regarding product question issue.
TKT-4345,USR-14257,West,2026-08-16 17:46:00,Billing,Low,Solved,Customer inquiry regarding billing issue.
TKT-4346,USR-65789,West,2026-08-16 20:20:00,Product Question,Medium,Solved,Customer inquiry regarding product question issue.
TKT-4347,USR-97139,West,2026-08-16 09:02:00,Login Issue,Low,Closed,Customer inquiry regarding login issue issue.
TKT-4348,USR-46787,West,2026-08-16 04:44:00,Billing,Medium,Closed,Customer inquiry regarding billing issue.
TKT-4349,USR-57682,West,2026-08-16 10:54:00,Shipping,Low,Solved,Customer inquiry regarding shipping issue.
TKT-4350,USR-63329,West,2026-08-16 02:31:00,Billing,High,Closed,Customer inquiry regarding billing issue.
TKT-4351,USR-22199,West,2026-08-16 00:01:00,Billing,Medium,Closed,Customer inquiry regarding billing issue.
TKT-4352,USR-23123,West,2026-08-16 04:59:00,Refund Request,High,Solved,Customer inquiry regarding refund request issue.
TKT-4353,USR-51721,West,2026-08-16 11:07:00,Login Issue,Medium,Closed,Customer inquiry regarding login issue issue.
TKT-4354,USR-20333,West,2026-08-16 03:11:00,Refund Request,Low,Solved,Customer inquiry regarding refund request issue.
TKT-4355,USR-80950,West,2026-08-16 07:03:00,Billing,Medium,Solved,Customer inquiry regarding billing issue.
TKT-4356,USR-48955,Europe,2026-08-16 22:35:00,Refund Request,High,Solved,Customer inquiry regarding refund request issue.
TKT-4357,USR-15339,Europe,2026-08-16 17:42:00,Billing,Low,Open,Customer inquiry regarding billing issue.
TKT-4358,USR-45264,Europe,2026-08-16 09:58:00,Shipping,Low,Closed,Customer inquiry regarding shipping issue.
TKT-4359,USR-87110,Europe,2026-08-16 23:03:00,Product Question,Low,Closed,Customer inquiry regarding product question issue.
TKT-4360,USR-57333,Southeast,2026-08-17 00:06:00,Shipping,Low,Open,Customer inquiry regarding shipping issue.
TKT-4361,USR-87444,Southeast,2026-08-17 12:34:00,Login Issue,Medium,Closed,Customer inquiry regarding login issue issue.
TKT-4362,USR-32069,Southeast,2026-08-17 17:57:00,Product Question,Low,Closed,Customer inquiry regarding product question issue.
TKT-4363,USR-92685,Southeast,2026-08-17 05:41:00,Refund Request,High,Closed,Customer inquiry regarding refund request issue.
TKT-4364,USR-32199,Southeast,2026-08-17 00:30:00,Product Question,High,Closed,Customer inquiry regarding product question issue.
TKT-4365,USR-63465,Southeast,2026-08-17 23:52:00,Bug Report,High,Closed,Customer inquiry regarding bug report issue.
TKT-4366,USR-34582,Southeast,2026-08-17 00:43:00,Refund Request,Medium,Solved,Customer inquiry regarding refund request issue.
TKT-4367,USR-37657,Southeast,2026-08-17 15:35:00,Product Question,Low,Open,Customer inquiry regarding product question issue.
TKT-4368,USR-48365,Southeast,2026-08-17 19:42:00,Shipping,Low,Solved,Customer inquiry regarding shipping issue.
TKT-4369,USR-85803,Southeast,2026-08-17 11:08:00,Shipping,High,Open,Customer inquiry regarding shipping issue.
TKT-4370,USR-65079,Southeast,2026-08-17 09:17:00,Product Question,High,Closed,Customer inquiry regarding product question issue.
TKT-4371,USR-25022,Southeast,2026-08-17 08:41:00,Refund Request,Medium,Closed,Customer inquiry regarding refund request issue.
TKT-4372,USR-26802,Southeast,2026-08-17 12:37:00,Product Question,High,Closed,Customer inquiry regarding product question issue.
TKT-4373,USR-97952,Southeast,2026-08-17 18:11:00,Bug Report,High,Closed,Customer inquiry regarding bug report issue.
TKT-4374,USR-99662,Northeast,2026-08-17 07:15:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-4375,USR-85310,Northeast,2026-08-17 12:08:00,Product Question,Medium,Closed,Customer inquiry regarding product question issue.
TKT-4376,USR-11803,Northeast,2026-08-17 00:41:00,Product Question,High,Closed,Customer inquiry regarding product question issue.
TKT-4377,USR-28924,Northeast,2026-08-17 13:06:00,Billing,Low,Open,Customer inquiry regarding billing issue.
TKT-4378,USR-52613,Northeast,2026-08-17 04:46:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-4379,USR-68118,Northeast,2026-08-17 13:24:00,Bug Report,High,Closed,Customer inquiry regarding bug report issue.
TKT-4380,USR-61014,Northeast,2026-08-17 21:12:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-4381,USR-74213,Northeast,2026-08-17 11:12:00,Bug Report,High,Closed,Customer inquiry regarding bug report issue.
TKT-4382,USR-10400,Northeast,2026-08-17 15:17:00,Shipping,Low,Closed,Customer inquiry regarding shipping issue.
TKT-4383,USR-70128,Northeast,2026-08-17 13:29:00,Product Question,Low,Closed,Customer inquiry regarding product question issue.
TKT-4384,USR-47645,Northeast,2026-08-17 16:18:00,Product Question,Medium,Closed,Customer inquiry regarding product question issue.
TKT-4385,USR-11804,Northeast,2026-08-17 04:18:00,Billing,Low,Open,Customer inquiry regarding billing issue.
TKT-4386,USR-69562,Midwest,2026-08-17 15:50:00,Refund Request,Low,Solved,Customer inquiry regarding refund request issue.
TKT-4387,USR-36335,Midwest,2026-08-17 11:19:00,Bug Report,Low,Open,Customer inquiry regarding bug report issue.
TKT-4388,USR-45342,Midwest,2026-08-17 22:55:00,Billing,Medium,Open,Customer inquiry regarding billing issue.
TKT-4389,USR-12247,Midwest,2026-08-17 05:30:00,Product Question,Medium,Closed,Customer inquiry regarding product question issue.
TKT-4390,USR-82318,Midwest,2026-08-17 07:41:00,Shipping,Medium,Closed,Customer inquiry regarding shipping issue.
TKT-4391,USR-58605,Midwest,2026-08-17 16:41:00,Product Question,Low,Closed,Customer inquiry regarding product question issue.
TKT-4392,USR-96283,Midwest,2026-08-17 16:16:00,Bug Report,Low,Closed,Customer inquiry regarding bug report issue.
TKT-4393,USR-12660,Midwest,2026-08-17 16:51:00,Billing,High,Open,Customer inquiry regarding billing issue.
TKT-4394,USR-43043,Midwest,2026-08-17 02:36:00,Login Issue,Low,Closed,Customer inquiry regarding login issue issue.
TKT-4395,USR-85289,Midwest,2026-08-17 07:48:00,Bug Report,High,Solved,Customer inquiry regarding bug report issue.
TKT-4396,USR-79248,Midwest,2026-08-17 16:58:00,Product Question,High,Open,Customer inquiry regarding product question issue.
